codigo,nome,preco_unit,qtd_estoque
4977,Stephen Joseph Kids' Toddler Cats,1784.88,79
4978,"Trend Lab Dr. Seuss What Pet Should I Get Canvas Growth Chart, Green/Brown/Blue/White",3489.76,242
4979,Hasbro Gaming Hot Tub High Dive Game With Bubbles For Kids Board Game For Boys and Girls Ages 4 and Up E1919,3348.19,367
4980,Fenwick Pflueger NightHawk Fly Kit,1181.17,69
4981,"Disguise Light Fury Classic How to Train Your Dragon Child Costume, X-Small REMPTY (3T-4T)",454.1,102
4982,Barbie Collector Mermaid Enchantress Fantasy Doll with Pink and Blue Hair,1955.13,294
4983,Disguise Disney Anna Frozen 2 Girls' Wig,451782,123
4984,"Disney Mulan Fashion Doll with Skirt Armor, Shoes, Pants, and Top, Inspired by Disney's Mulan Movie, Toy for Kids and Collectors",2959.1,366
4985,Monogram Online AP-T220-5 Customized Thinking Kids Pillowcase,3071.74,101
4986,"Duratrax Hatchet MT 3.8"" RC Monster Truck Tires with Foam Inserts, CS Sport Compound, Mounted on 1/2"" Offset Black Wheels (Set of 2)",2046.36,45
4987,Cardinal Industries USA Map Puzzle,886062,73
4988,Congratulations Sign Banner Party Accessory (1 count) (1/Pkg),2302.0,318
4989,"Vallejo Acrylic Paint, Tan Yellow",784.65,299
4990,Gloom of Thrones,2945.46,150
4991,Melissa & Doug Sunny Patch Seaside Sidekicks Squirters With 4 Squeeze-and-Squirt Animals - Water Toys for Kids,173214,50
4992,"Rhode Island Novelty 20"" Dino Bp T-rex , Green",2500.0,149
4993,Bachmann Industries Smart Phone Controlled Train Locomotive with L&N #549 HO Scale,3883.99,337
4994,"Rollerblade Macroblade 84 ABT Men's Adult Fitness Inline Skate, Black and Red, Performance Inline Skates",1013.88,236
4995,Star Wars: Imperial Assault - Agent Blaise Villan,48.9065,272
4996,Lanterns Dice- Lights in The Sky,574304,62
4997,"DC Super Villain Collection Joker Girl's Costume with Tutu Dress, Medium",1235.44,366
4998,Blue Orange Dr. Eureka Speed Logic Game,1038.65,334
4999,"WILD! Science Test Tube Chemistry Lab - 50+ Fun Experiments and Reactions for Kids Aged 8+ - Explore STEM - Learn About Solids, Liquids, Gases and More!",1469.83,299
5000,"Child's Gladiator Costume, Large",871.7,339
5001,The Puppet Company Long-Sleeves Unicorn Hand Puppet,1182.69,305
5002,"Rayne Longboards Minotaur 34"" Double Kick Cruiser Skateboard",636.3,282
5003,"""Chicago Bulls NBA Collection"" Printed Latex Balloons, Party Decoration",987.0,187
5004,"Squeezamals 3Deez, Slow-Rise Foam Stuffed Animals, Panda-Samantha",3999.11,273
5005,"Crayola Finding Dory Art Kit Art Gift for Kids 5 & Up, 42-Piece Set, Includes: Markers, Crayons, Colored Pencils & Coloring Pages in a Travel-Friendly Case",126307,212
5006,Gulf Coast Sales NFL Rally Men Hoodie Bear,1059.0,19
5007,Asmodee Sun Tzu Board Game,1310.28,269
5008,"Bollovi Confetti Balloons With Paper Dot Party Supply (30 Piece), 12"", Gold",442267,229
5009,Thule Cougar/CX2 Child Carrier Rain Cover,3756.65,84
5010,"DC Comics Poison Ivy Deluxe Costume, Green, Large",1459.43,231
5011,Teamson Kids - Fashion Polka Dot Prints Bella Dress Up Unit - Pink/White,2724.0,277
5012,"Steiff My First Teddy Bear Plush, Pink",773.0,45
5013,Buffalo Games - Vivid Collection - Hummingbird Garden - 1000 Piece Jigsaw Puzzle,602473,128
5014,"Manhattan Toy Baby Stella Darling Dish Baby Doll Accessories Set for 12"" and 15"" Soft Dolls",561087,111
5015,"RPM Revolver Wheels - Traxxas Slash 2WD Front, Nitro Slash, Chrome",1139.62,137
5016,"Earth Rugs TS-508CJT-4 Trivet, Green",3472.37,167
5017,4M Paint Your Own Mini Tea Set,1163.94,115
5018,Good Smile Onmyoji: Kagura Nendoroid Action Figure,1532.15,348
5019,Empire Magic Collection #3,237204,59
5020,Osmo Genius Kit with Osmo Coding Jam Game (Add-on) Bundle,212008,6
5021,"School Specialty Math Blank Spinners, Grades K-6 (Set of 10)",710.57,256
5022,Sweet Jojo Designs 2-Piece Nature Fox Bear Animals Boys Window Treatment Panels for Outdoor Adventure Panels,3934.68,336
5023,American Greetings Paw Patrol Party Supplies Bundle Pack for 8 guests (42-Count),760068,216
5024,WizKids Pathfinder Battles Legends of Golarion Booster Brick,2085.12,361
5025,FloZ Dragon Grumman X-29 1/144 diecast Plane Model Aircraft,1797.93,166
5026,Funko Pop Disney: Wreck-It Ralph 2 -Fix-It Felix,2180.36,346
5027,"Clementoni ""Van Gogh - Starry Night Over The Rhone"" Puzzle (1000 Piece)",2806.57,141
5028,Wonder Woman Cape and Sword Set,3387.0,129
5029,"Fortnite 6"" Legendary Series Figure, DJ Yonder",1637.56,107
5030,"Wildkin 40210 Paisley Olive Kids 12 Inch Backpack, Pack 'n Snack",1588.42,40
5031,"Little Tikes Cozy Coupe, Classic Coupe",3868.05,290
5032,"Brilliant Baby�s 1st Toothbrush Teether - Premium Silicone First Toothbrush for Babies and Toddlers - Kids Love Them, Blue, 1 Count",2708.72,223
5033,MasterPieces NCAA Checkers Board Game,3720.77,179
5034,RoseArt Jumbo Crayons 8-Count Packaging May Vary (078VA-8),1890.0,185
5035,Miniland Educational - super Pegs Pedagogical Set (32 pieces),558507,147
5036,"Wild Republic Snakes, Super Jumbo Snake Plush, Giant Stuffed Animal, Plush Toy, Gifts for Kids, Red Scales, 113""",2845.15,56
5037,"Hedstrom Avengers Assemble Playball Party Pack, Size Large, 8 Balls",2246.36,8
5038,WOW! Stuff Collection Harry Potter Wingardium Leviosa Kit,2713.08,224
5039,Kindred Hearts Dolls Paige,397.3,18
5040,"Losi 43T Spur Gear, Plastic: 8E 2.0 / 3.0, LOSA3560",1741.5,55
5041,Forum Novelties Mega Strobe Super Bright Party Light with Thunder Sound Effects,2542.0,174
5042,"Amscan 396753 Fancy Birthday Brights Crown Tiara Party Accessories, Multicolor, 3 x 4 1/2"", 3 1/2"" 1/2"", gold",3027.2,152
5043,Bigjigs Rail Double Suspension Bridge - Other Major Wooden Rail Brands are Compatible,209807,320
5044,"Capsule Chix Ultimix 4 Pack, 4.5 inch Small Doll with Capsule Machine Unboxing and Mix and Match Fashions and Accessories",3361.39,237
5045,Bachmann Trains E-Z Mate Magnetic Knuckle Couplers - Center Shank - Long (Card of 12),1898.0,294
5046,Fisher-Price Brilliant Basics Lil Snoopy,3941.64,195
5047,Space Base: The Emergence of Shy Pluto,1546.67,344
5048,Playroom Entertainment D�a De Los Muertos Deluxe,1614.62,336
5049,Fun World Black Skull Lord Ninja Costume,3264.98,69
5050,"""Montreal Canadiens Collection"" Luncheon Napkins",1865.58,183
5051,Scalextric Mclaren F1 GTR - Le Mans 1995 Harrods 1: 32 Slot Race Car C4026,954778,236
5052,Elf on the Shelf Boy Light with Gingerbread Costume (Amazon Exclusive),3385.0,351
5053,"11 Piece Tegu Magnetic Floating Stacker Building Block Set, Big Top",3058.72,270
5054,Late For the Sky Pittsburgh-opoly,2381.9,245
5055,"LAVIEVERT Jigsaw Puzzle Roll Mat Puzzle Storage Saver Black Felt Mat, Long Box Package, No Folded Creases, Jigroll Up to 1,500 Pieces - Comes with A Drawstring Opening Design Bag",3788.31,74
5056,Hape Wooden Railway Lucky Ladybug and Friends Train Set,2683.0,60
5057,"Little Tikes Princess Cozy Coupe, Princess Coupe",3061.64,171
5058,Rollerblade 90mm Wheel Kit,496.0,220
5059,Gate Keeper Games Earth Elemental Halfsies Dice - 7 die polyhedral dice Set - Cerulean Blue & Terran Brown - Silver Numbering,2530.1,276
5060,Be Amazing! Toys Universe Unboxed by Scishow: Survival Science Lab,571272,268
5061,"Stupell Home D�cor Dream Big Typography Canvas Wall Art, 16 x 20, Multi-Color",3731.26,311
5062,"Fisher-Price Nickelodeon Shimmer & Shine, Teenie Genies, Series 2 Genie (8 Pack), #7",2464.35,19
5063,"First Builders Big Building Bag AND Mega Bloks ABC Musical Train Building Set, 50 pieces",2717.41,322
5064,"Sloth Party Happy Birthday Napkins, 16 ct",2104.38,39
5065,Funko Pop! Disney: Aladdin Jafar (Red) Collectible Figure,2650.0,363
5066,Dart Zone Blitzfire Quickshot Auto-Advance Rotating Cylinder Dart Blaster with 6 Universal Waffle-Tip Darts,1432.0,287
5067,"Ivy Lane Design Not-Aplicable Chalkboard Clips, Mini Circle, 10-Count",462.7,268
5068,"Learning Resources STEM Force & Motion Activity Set, 20 Pieces, Ages 5+",2142.58,38
5069,Lamentations of the Flame Princess Obscene Serpent Religion 2,3805.89,282
5070,"RPM Slash Front Skid Plate, Blue",3563.4,209
5071,Ginger Ray Prosecco Champagne Bubbly Drinks Wall Holder Wedding Hen Party Decoration -Gold Wedding,2267.23,230
5072,WWE Austin Aries Action Figure,3948.22,251
5073,Wildkin Heroes Rolling Luggage,233.0,120
5074,Daron F-22 Best Lock Construction Toy (80 Pieces),729.18,26
5075,Rubie's Costume Company Rainbow Tie for Pet,3492.02,363
5076,"Creative Motion Monkey Plush Animal, Brown",1967.0,47
5077,Czech Games Codenames,25.1955,264
5078,Girl's Wizard of Oz Trunk Set,2626.31,126
5079,"Melissa & Doug Jewelry Made Easy Semiprecious Stone Bead Bracelet-Making Set (Great Gift for Girls and Boys - Best for 8, 9, 10, 11, 12 Year Olds and Up)",1931.43,17
5080,Privateer Press - Warmachine - Khador Winter Guard Rifle Corps Model Kit,3550.67,220
5081,"Jay Franco Harry Potter Always Bed Set, Twin",1306.26,267
5082,Duncan Toys Butterfly XT Yo Yo with Ball Bearing Axle (Colors may vary),1963.82,351
5083,"Wild Republic Iguana Plush, Stuffed Animal, Plush Toy, Kids Gifts, Cuddlekins, 15 Inches",1467.81,284
5084,Bell Paw Patrol Skye Pad & Glove Set,3173.45,344
5085,"Qualatex Foil Balloon 13955 Little Man Bow-tie, 18"", Multicolor",1316.85,108
5086,"Didax Problem Solving Practice Cards, Grade 3",1036.64,217
5087,Funko Pop! Animation: Rick & Morty - Prison Escape Rick Collectible Figure,2655.54,271
5088,Name Stampers Emily Rubber Stamps,338.0,47
5089,"Post-it Pop-up Note Dispenser, Rose Gold, 3 Inches x 3 Inches, 1 Dispenser/Pack (WD-330-RG)",866.0,210
5090,Theo Klein Cleaning Trolley,3232.19,128
5091,"JACKPOT! Castle Low Loft Stairway Bed with Slide Blue & White Tent and Tower, Loft Bed, Twin, Gray",2287.24,6
5092,Star Wars Foil Decor,1650.13,84
5093,Mirrycle Incredibell Original Bicycle Bell,2053.51,42
5094,"Creative Converting CANDLE-4561 Polka Dot 2 Numeral Candle, 2.875-Inch x 1.5-Inch",28.6899,53
5095,Sweet Jojo Designs 3-Piece Feather Girls Full/Queen Bedding Childrens Teen Bedding Set,1372.62,263
5096,Redcat Racing 24031 Complete Truck Wheels For Sumo Rc (4Count),405271,125
5097,"Funko Pop Keychain: Mickey's 90Th - Brave Little Tailor Collectible Figure, Multicolor",265156,167
5098,"Marvel Avengers Endgame Bench with Storage, 30� Toy Chest and Trunk",2366.49,148
5099,British Pier 275 Piece Jigsaw Puzzle,2633.47,106
5100,Bachmann Industries C&NW Old-Time Box Car (HO Scale Train),394399,71
5101,C&D Visionary Pink Floyd Back Catalogue Sticker Childrens Arts & Crafts Adhesives,3264.39,224
5102,"Mastercraft Collection North American Plane w/ Rolls-Royce Engine P-51D Mustang ""Betty Jane"" Airmen Model Scale:1/24",1735.0,359
5103,"Lulu Jr. Illustory Book Making Kit, Multicolor",3573.33,297
5104,Pink Stork Girl Baby Shower Cupcake Kit for 24,45.4,341
5105,"Epic Skates 2016 Epic Nitro Turbo 1 Indoor/Outdoor Quad Speed Roller Skates, Blue",3962.8,308
5106,Bell Star Wars 3D R2 D2 Multisport Helmet,935366,312
5107,"Vallejo Building Set Model Air Paint, 17ml (Pack of 16)",2445.51,199
5108,"Nuby Silly Hummingbird & Flower Interactive Suction Toys with Built-in Rattle, 2Piece, Pink",1946.8,324
5109,"Colorations CPTMA Powder Tempera, Magenta - 1 lb.",2345.0,292
5110,Hot Wheels 9-Car Gift Pack (Styles May Vary) AND Hot Wheels Spin Storm Track Set [Amazon Exclusive],3170.4,271
5111,Mega Construx Pok�mon Psyduck,1441.4,150
5112,"Pillow Pets Disney Pixar Cars 3, Jackson Storm, 16"" Stuffed Plush Toy",3531.3,222
5113,"Krumbs Kitchen Chef's Collection Silicone Turner, Green",362.18,175
5114,"USAOPOLY PZ104-522 Game of Thrones Premium Jigsaw Puzzle, Multicolor",2369.6,34
5115,"Vallejo Insignia Blue Paint, 17ml",2953.45,118
5116,Cathedral Art 50th Anniversary Frame,2436.75,285
5117,"Handy Art Little Masters Tempera Paint Gallon, Magenta",1149.31,127
5118,"Wild Republic Harp Seal Plush, Stuffed Animal, Plush Toy, Gifts for Kids, Hug�Ems 7",3993.9,127
5119,Bigjigs Rail BJT442 Car Carriage,1533.82,41
5120,Alex Spa Color Shift Ombre Nails Girls Fashion Activity,1530.53,297
5121,"Chenille Kraft 4357 Wonderfoam Magnetic Alphabet Letters, Assorted Colors. 110/Pack (CKC4357)",1330.89,236
5122,"ToySource Venom the Snake Plush Collectible Toy Lizard Dinosaur Toy, Random, 13""",3982.0,312
5123,Star Wars Force Link Rathtar & Bala-TIK Figure,1896.1,107
5124,The Learning Journey: Lift & Learn Clock Puzzle - Pictures Underneath Each Piece - Alphabet and Phonics Learning Toy,2930.38,199
5125,Blade Chroma BLH8631 Camera Slide Mount,2581.87,258
5126,"Delta Children Lil' Drive Baby Activity Walker, Black",1372.06,73
5127,9-Pocket Pokemon Full-View Pro Binder: Silhouettes Album,1528.56,35
5128,Rubie's Costume Co - Adult Reindeer Jumper,1181.12,123
5129,"Hey! Play! Kids Science Kit-Lab Set to Create Solutions, Litmus Paper, & More-Great Fun & Educational Stem Learning Activity for Boys & Girls",1938.0,58
5130,Bestway Lil Champ Play Center Inflatable Play Center,88.3072,309
5131,Rubie's Costume Company Houndstooth Tie for Pet,2281.42,358
5132,Buffalo Games - Adorable Animals - Picnic Raiders - 300 Large Piece Jigsaw Puzzle,2463.2,85
5133,"Melissa & Doug Sunny Patch Spark Shark Toss and Catch Net Pool Game With 2 Balls, Great Gift for Girls and Boys - Best for 6, 7, and 8 Year Olds",3565.97,133
5134,Star Wars Episode VIII - The Last Jedi Super Deluxe Girl's Rey Costume,3059.25,284
5135,"Pillow Pets Disney, Rolly, 16"" Stuffed Animal Plush Pillow Pet",1804.23,315
5136,"Llorens 15"" Soft Body Baby Doll Evelyn",1186.62,321
5137,Guillow's Grumman F6F-3 Hellcat Model Kit,3546.79,354
5138,Excel Hobby Knife Set,3758.61,333
5139,"Knaack 2032 Classic 32"" x 19"" x 18-1/4"" Storage Chest",484.54,159
5140,"Rubie's DC Super Villain Collection Harley Quinn Girl's Costume with Tutu Dress, Medium",3214.3,261
5141,Maxim Enterprise INC Double Door Engine Shed,2722.73,281
5142,Punisher Skateboards Elephantasm Complete 31-Inch Skateboard All Maple,353.07,203
5143,Franklin Sports Rod Hockey Pro,1719.27,128
5144,"Vallejo Acrylic Paint, Grey",307.25,288
5145,"Hornit Mini Lids Multi-Sport Helmet with Rear Light | CPSC Certified for Biking, Skateboarding, and Skating | Fully Adjustable for Comfort and Safety",2897.31,65
5146,"Jada Venia 9.75""x7.75"" Love is Patient Light Box Insert",842285,185
5147,"Dream Wall Decal, Creeper Nest",79.27,167
5148,"MasterPieces Xplorer Maps Jigsaw Puzzle, Great Smoky Mountains, National Park, 100% Made in USA, 1000 Pieces",1778.39,26
5149,"Gertmenian: Marvel Captain America Shield Rug HD Digital Bedding Area Rugs 54x78 inch, Large, Navy Blue",3091.61,234
5150,"Itzy Ritzy Silicone Teething Necklace Made of BPA-Free Food Grade Silicone Petite Strand, Primrose",3048.87,220
5151,"Canal Toys So Glow DIY Magic Jar Kit-Combo Glitter Water (25Piece), Multicolor",1616.34,354
5152,"Wilton 2105-4619 Despicable Me Minions Cake Pan, Metallic",2530.96,300
5153,Barrington Collection Shuffleboard Table - Available in Multiple Styles,112637,274
5154,Rubie's Costume Co Pirate Hand Hook Costume,2298.0,349
5155,Corgi NASA Apollo 11 50th Anniversary Columbia Moon Landing Command Module Die Cast Metal Space Model CS90647,954.0,333
5156,"Calico Critters, Doll House Furniture and D�cor, Bed & Comforter Set",1388.98,240
5157,Disguise - Lobo Howler Classic Child Costume,875466,135
5158,"Amscan 115920.05 Latex Balloons, 5"", Orange",3037.28,37
5159,"Swing Set Stuff Inc. Rotomold Tire with SSS Logo Sticker Playground Attachment, Blue",2865.79,348
5160,Funko Pop! Animation: We Bare Bears - Grizz,2542.26,191
5161,"Edupress Splat Game, Addition (EP63759)",1929.58,164
5162,Application Hang Loose Patch,2403.45,367
5163,"Poler Unisex-Adult's Classic Rucksack-ptt, PINE TREETOP, One Size",1369.23,198
5164,Children's Greek Goddess,1021.02,334
5165,"MasterPieces Hershey's Shaped Collection Jigsaw Puzzle, Reese's, 500 Pieces",1776.8,238
5166,Squeeze With Love Animal Adventure Stud Muffins | Pink Bear,529.0,280
5167,"Sun-Staches Disney Princess Sunglasses (Snow White, Jasmine, Cinderella, Ariel, Belle)",3159.9,158
5168,"Triple Eight Sweatsaver Liner Skateboarding Helmet, All Black Rubber, X-Large",410.65,347
5169,PROLINE 1012414 Bf Goodrich All-Terrain Ko2 1.9 G8 Compound Rock Terrain Tires,421.3,194
5170,Roylco Inc. R-2113 Tropical Colored Noodles Art-a-roni,3114.18,180
5171,Klutz Coloring Crush,3331.02,277
5172,Melissa & Doug Sunny Patch Bella Butterfly Big Bubble Wand,3268.66,89
5173,Yu-Gi-Oh! Duel Overload Box,1287.08,210
5174,"Dimensional Pop-Out Style Centerpiece, Happy New Year Fireworks",14.4284,23
5175,Rubie's Novelty Hand Bell,2544.5,53
5176,Melissa & Doug Personalized Fire Chief Role Play Costume Dress-Up Set Costume,1689.55,75
5177,HBO Game of Thrones: Westeros Intrigue,1663.36,322
5178,"Tudor Games 4-04-D NFL Home Jersey - Denver Broncos Dark Pants Painted 11 Electric Football Players, Multicolor (Pack of 11)",3510.25,352
5179,"Forum Novelties Zombie Girl Costume, Child's Medium",2089.52,168
5180,Creative Cedar Designs Playset Telescope Accessory,193146,293
5181,Rhode Island Novelty 21 Inch Rainbow Magic Ball Star Wand,2749.59,122
5182,"Perler Beads Fuse Beads for Crafts, 1000pcs, Orange",2309.95,36
5183,Crocodile Creek - Secret Garden - 500Piece Jigsaw Puzzle for Ages 5 & Up,2042.6,51
5184,"Guidecraft Jumbo Texture Dominoes Set - Multi-Color/Texture Sort and Matching Game for Toddlers, Kids' Memory and Sensory Skills Development Toy",589595,166
5185,Estes Wizard Rocket (Pack of 3),773188,25
5186,"Baby Aspen Narwhal Porcelain Piggy Bank, Green, One Size",2172.81,248
5187,"Disney 22"" Minnie Mouse Holiday 2019 Plush, Multicolor",1205.97,236
5188,"Amscan Party Decorations, The Party Continues - 50 Decorating Kit, Party Supplies, Multicolor, Multisize, 9ct",1104.6,11
5189,Dragon Boat,3659.06,254
5190,"Crayola Metallic Permanent Markers, Fine Point, Assorted Colors, Art Supplies, 6 Count",2760.28,302
5191,Ravensburger Disney Incredibles 2 - 100 Piece Puzzle,3397.22,348
5192,DC Collectibles Batman The Animated Series: Mr. Freeze Action Figure,1350.47,84
5193,MasterPieces Collegiate Wisconsin Badgers 1000 Piece Stadium Panoramic Jigsaw Puzzle,2837.45,182
5194,PlayGo Roll'N Chime Walk & Push Along Toy For Baby Toddler Walker Toy - Learning and Pretend Play Set,3530.4,210
5195,"GUND Sparkle Snacks Jumbo Burger Plush, 6""",3213.0,361
5196,"Papo The Ice Field Playset, Multicolor",1750.32,308
5197,"Caspari Entertaining Double Deck of Bridge Playing Cards, Jumbo Type, Dogs & Cats",2474.94,290
5198,Monopoly: Fortnite Edition Board Game Inspired by Fortnite Video Game Ages 13 & Up,647.71,37
5199,PlayGo Baby Rock Star Guitar,974377,65
5200,Forum Reversible Phantom Costume Cape 56-Inches,3014.0,244
5201,"Huffy Kids Inline Scooter, Star Wars",3925.03,4
5202,Badger Basket Heirloom Style Doll Cradle with Blanket & Pillow (fits American Girl Dolls),2197.29,287
